player,position,a,a_g,bks,eng,es_toi,es_toi_g,esa,esfol,esfow,esg,esp,first_g,fo_perc,fo_total,fol,fow,g,g_g,g_misc,gp,gva,gwg,hits,major,match_pen,minor,misc,mss,otg,p,p_g,pim,plus_minus,pp_toi,pp_toi_g,ppa,ppfol,ppfow,ppg,ppp,ps,s_g,sft_g,sh_toi,sh_toi_g,sha,shfol,shfow,shg,shifts,shot_perc,shots,shp,tka,toi,toi_g,toi_s,total_so_g,total_so_gdg,total_so_s,gs,w,l,ot,sa,ga,gaa,sv,sv_perc,so
"Peter Olvecky",LW,5,0.16,15,0,259,8,3,93,61,2,5,0,0.399,158,95,63,2,0.06,0,31,9,1,14,0,0,6,0,16,0,7,0.23,12,1,17,0,2,2,2,0,2,0,0.6,14.4,0,0,0,0,0,0,446,0.105,19,0,6,276,8,37,0,0,0,0,0,0,0,0,0,0,0,0,0
"Peter Regin",C,1,0.09,3,0,110,10,1,34,40,1,2,0,0.532,77,36,41,1,0.09,0,11,2,1,9,0,0,1,0,5,0,2,0.18,2,0,5,0,0,2,1,0,0,0,0.6,13.9,0,0,0,0,0,0,153,0.143,7,0,8,115,10,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Petr Prucha",RW,13,0.28,24,0,590,12,9,6,1,5,14,1,0.125,8,7,1,6,0.13,0,47,11,1,77,2,0,5,0,34,1,19,0.4,22,-1,85,1,4,0,0,1,5,0,1.4,18.8,14,0,0,1,0,0,885,0.09,67,0,13,690,14,47,0,0,1,0,0,0,0,0,0,0,0,0,0
"Petr Sykora",RW,21,0.28,20,0,952,12,15,6,4,12,27,6,0.417,12,7,5,25,0.33,0,76,19,10,14,0,0,18,0,63,0,46,0.61,36,3,284,3,6,1,1,13,19,0,2.4,19.3,0,0,0,0,0,0,1469,0.139,180,0,11,1237,16,51,3,1,8,0,0,0,0,0,0,0,0,0,0
"Petr Vrana",C,0,0,2,0,101,6,0,20,13,1,1,0,0.417,36,21,15,1,0.06,0,16,4,0,0,0,0,1,0,4,0,1,0.06,2,-4,8,0,0,1,2,0,0,0,0.4,10.1,0,0,0,0,0,0,162,0.167,6,0,2,110,6,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"Petteri Nokelainen",C,5,0.1,23,0,501,10,5,100,130,3,8,1,0.534,292,136,156,4,0.08,0,50,10,0,46,0,0,8,0,19,0,9,0.18,16,2,5,0,0,1,6,0,0,0,1.1,15.5,56,1,0,35,20,1,775,0.071,56,1,16,562,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phil Kessel",RW,24,0.34,16,2,976,13,17,40,36,28,45,7,0.483,87,45,42,36,0.51,0,70,34,6,6,0,0,8,0,84,0,60,0.86,16,23,166,2,7,4,6,8,15,0,3.3,19.3,16,0,0,1,0,0,1354,0.155,232,0,42,1159,16,51,1,0,8,0,0,0,0,0,0,0,0,0,0
"Phil Oreskovic",D,1,0.1,8,0,149,14,1,0,0,1,2,1,0,0,0,0,1,0.1,0,10,8,0,22,3,0,3,0,8,0,2,0.2,21,-2,0,0,0,0,0,0,0,0,1.2,21.9,12,1,0,0,0,0,219,0.083,12,0,1,162,16,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Philippe Boucher",D,6,0.15,95,0,647,15,3,0,0,3,6,0,0,0,0,0,3,0.07,0,41,22,0,81,1,0,17,0,34,0,9,0.22,39,6,95,2,3,0,0,0,3,0,1.6,22.7,82,2,0,0,0,0,931,0.045,66,0,12,824,20,53,0,0,0,0,0,0,0,0,0,0,0,0,0
"Philippe Dupuis",C,0,0,1,0,76,9,0,23,26,0,0,0,0.52,50,24,26,0,0,0,8,0,0,4,0,0,2,0,0,0,0,0,4,-1,0,0,0,1,0,0,0,0,1.4,14.9,0,0,0,0,0,0,119,0,11,0,1,76,9,39,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pierre-Luc Letourneau-Leblond",RW,1,0.12,1,0,38,4,1,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,12,4,0,1,0,0,0,1,0.12,22,3,0,0,0,0,0,0,0,0,0.4,7.1,0,0,0,0,0,0,57,0,3,0,0,38,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pierre-Marc Bouchard",C,30,0.42,12,1,973,13,16,7,10,14,30,6,0.579,19,8,11,16,0.23,0,71,37,1,7,0,0,10,0,35,0,46,0.65,20,-5,230,3,14,1,1,2,16,0,2,23.1,1,0,0,0,0,0,1637,0.113,142,0,28,1205,16,44,0,0,1,0,0,0,0,0,0,0,0,0,0
"Quintin Laing",LW,0,0,1,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,15,0,2,0,0,10,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"Radek Bonk",C,16,0.24,28,0,838,12,12,239,370,3,15,1,0.599,751,301,450,9,0.14,0,66,16,2,58,0,0,17,0,23,0,25,0.38,34,-12,151,2,3,54,63,6,9,0,1.5,22,29,0,1,8,17,0,1449,0.088,102,1,26,1019,15,42,0,0,2,0,0,0,0,0,0,0,0,0,0
"Radek Dvorak",RW,21,0.26,31,2,1103,13,21,8,6,11,32,2,0.353,17,11,6,15,0.19,0,81,37,3,55,0,0,20,0,61,0,36,0.44,42,0,40,0,0,1,0,0,0,1,1.7,22.5,187,2,0,2,0,4,1820,0.11,136,4,32,1331,16,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Radek Martinek",D,4,0.08,108,0,910,17,4,0,0,5,9,3,0,0,0,0,6,0.12,0,51,42,1,83,0,0,14,0,21,0,10,0.2,28,-16,7,0,0,0,0,1,1,0,1.1,24.1,182,3,0,0,0,0,1230,0.111,54,0,47,1099,21,54,0,0,0,0,0,0,0,0,0,0,0,0,0
"Radek Smolenak",LW,1,0.17,3,0,47,7,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,3,2,0,0,0,4,0,1,0.17,10,1,2,0,0,0,0,0,0,0,2.3,12.5,0,0,0,0,0,0,75,0,14,0,1,50,8,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"Radim Vrbata",RW,3,0.17,5,0,194,10,3,2,1,2,5,0,0.333,3,2,1,3,0.17,0,18,8,0,3,0,0,4,0,11,0,6,0.33,8,-1,55,3,0,0,0,1,1,0,2.3,19.3,6,0,0,0,0,0,347,0.073,41,0,14,255,14,44,0,0,1,0,0,0,0,0,0,0,0,0,0
"Raffi Torres",LW,8,0.16,7,0,564,11,8,3,8,10,18,5,0.579,19,8,11,12,0.24,0,51,11,6,75,1,0,9,0,24,0,20,0.39,23,-4,51,1,0,5,3,2,2,0,1.5,17.6,0,0,0,0,0,0,899,0.162,74,0,5,616,12,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"Raitis Ivanans",LW,0,0,9,0,480,6,0,0,0,2,2,2,0,0,0,0,2,0.03,0,76,12,2,125,13,0,35,1,17,0,2,0.03,145,-8,2,0,0,0,0,0,0,0,0.3,9.5,1,0,0,0,0,0,721,0.08,25,0,6,484,6,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"Randy Jones",D,4,0.09,66,0,717,15,4,0,0,3,7,1,0,0,0,0,4,0.09,0,47,47,2,20,0,0,11,0,24,1,8,0.17,22,8,72,1,0,0,0,1,1,0,1,24.3,108,2,0,0,0,0,1143,0.089,45,0,26,898,19,47,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ray Whitney",LW,53,0.65,26,1,1177,14,30,1,1,17,47,5,0.5,4,2,2,24,0.29,0,82,41,2,27,0,0,15,0,77,1,77,0.94,32,2,320,3,23,1,1,7,30,0,2.7,23,11,0,0,0,0,0,1885,0.11,219,0,62,1509,18,48,0,0,2,0,0,0,0,0,0,0,0,0,0
"Raymond Macias",D,1,0.17,8,0,92,15,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,2,0,0,0,0,3,0,1,0.17,0,0,14,2,1,0,0,0,1,0,0.7,24,0,0,0,0,0,0,144,0,4,0,1,107,17,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Raymond Sawada",RW,0,0,1,0,43,8,0,0,0,1,1,0,0,0,0,0,1,0.2,0,5,0,0,12,0,0,0,0,0,0,1,0.2,0,-1,0,0,0,0,0,0,0,0,0.4,11.4,0,0,0,0,0,0,57,0.5,2,0,1,43,8,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rene Bourque",LW,19,0.33,32,1,733,12,18,4,5,20,38,4,0.5,18,9,9,21,0.36,0,58,13,0,82,2,0,25,1,49,0,40,0.69,70,18,59,1,1,1,1,0,1,0,2.6,22.3,139,2,0,4,3,1,1294,0.141,149,1,32,933,16,43,0,0,1,0,0,0,0,0,0,0,0,0,0
"Rich Peverley",C,29,0.44,24,2,818,12,23,242,266,12,35,2,0.518,684,330,354,15,0.23,0,66,32,5,25,1,0,14,0,45,1,44,0.67,33,13,148,2,5,42,44,2,7,0,1.8,18.8,94,1,1,46,44,1,1241,0.128,117,2,35,1061,16,51,1,1,7,0,0,0,0,0,0,0,0,0,0
"Richard Park",RW,17,0.24,49,0,902,12,12,249,266,8,20,4,0.489,809,413,396,14,0.2,0,71,29,1,31,0,0,16,0,47,0,31,0.44,34,-13,115,1,3,34,37,4,7,0,1.9,24,200,2,2,130,93,2,1702,0.101,138,4,53,1219,17,43,1,1,2,0,0,0,0,0,0,0,0,0,0
"Richard Petiot",D,3,0.27,14,0,192,17,3,0,0,0,3,0,0,0,0,0,0,0,0,11,8,0,30,1,0,8,0,7,0,3,0.27,21,5,3,0,0,0,0,0,0,0,0.9,29.3,30,2,0,0,0,0,322,0,10,0,2,226,20,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Richard Zednik",RW,16,0.23,22,0,934,13,14,1,0,14,28,1,0,1,1,0,17,0.24,0,70,21,4,68,0,0,22,0,52,1,33,0.47,46,2,153,2,1,0,0,3,4,0,2.2,20.5,2,0,1,0,0,0,1437,0.111,153,1,22,1090,15,46,1,1,2,0,0,0,0,0,0,0,0,0,0
"Rick DiPietro",G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,5,1,3,0,139,15,3.52,124,0.892,0
"Rick Nash",LW,39,0.5,29,4,1192,15,25,5,3,29,54,6,0.278,18,13,5,40,0.51,0,78,34,5,71,0,0,26,0,105,2,79,1.01,52,11,283,3,13,1,0,6,19,1,3.4,28.7,173,2,1,7,2,5,2237,0.152,263,6,70,1650,21,44,4,1,11,0,0,0,0,0,0,0,0,0,0
"Rick Rypien",C,0,0,7,0,93,7,0,7,8,2,2,1,0.5,18,9,9,3,0.25,0,12,3,0,22,3,0,2,0,2,0,3,0.25,19,-3,0,0,0,0,0,0,0,0,1.3,13.4,18,1,0,2,1,1,161,0.188,16,1,3,111,9,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Riley Armstrong",RW,0,0,1,0,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,0,0.5,11.5,0,0,0,0,0,0,23,0,1,0,0,14,7,39,0,0,0,0,0,0,0,0,0,0,0,0,0
"Riley Cote",LW,3,0.05,4,0,262,4,3,0,0,0,3,0,0,0,0,0,0,0,0,63,1,0,51,22,0,12,4,6,0,3,0.05,174,-7,0,0,0,0,0,0,0,0,0.4,7.3,0,0,0,0,0,0,458,0,24,0,8,262,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rob Blake",D,35,0.48,114,0,1148,15,19,0,0,4,23,4,0,0,0,0,10,0.14,1,73,37,1,66,2,0,40,1,50,0,45,0.62,110,15,221,3,16,0,0,6,22,0,2.7,26.8,182,2,0,0,0,0,1960,0.051,198,0,23,1552,21,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rob Davison",D,2,0.09,12,0,223,9,2,0,0,0,2,0,0,0,0,0,0,0,0,23,7,0,28,5,0,7,1,11,0,2,0.09,51,-4,0,0,0,0,0,0,0,0,0.7,14.1,7,0,0,0,0,0,324,0,15,0,1,232,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rob Niedermayer",C,7,0.09,42,2,973,12,7,30,19,12,19,3,0.382,68,42,26,14,0.18,0,79,30,2,64,0,0,21,0,28,0,21,0.27,42,-17,7,0,0,0,1,1,1,0,1.1,22.2,249,3,0,12,6,1,1757,0.159,88,1,23,1230,15,42,0,0,1,0,0,0,0,0,0,0,0,0,0
"Rob Schremp",C,3,0.75,0,0,43,10,3,1,1,0,3,0,0.5,2,1,1,0,0,0,4,3,0,3,0,0,1,0,2,0,3,0.75,2,2,11,2,0,0,0,0,0,0,0.8,17.8,0,0,0,0,0,0,71,0,3,0,3,54,13,46,0,0,1,0,0,0,0,0,0,0,0,0,0
"Rob Scuderi",D,15,0.19,164,0,1240,15,15,0,0,1,16,0,0,0,0,0,1,0.01,0,81,36,0,61,0,0,9,0,6,0,16,0.2,18,23,4,0,0,0,0,0,0,0,0.6,23,306,3,0,0,0,0,1862,0.02,51,0,26,1552,19,50,0,0,0,0,0,0,0,0,0,0,0,0,0
"Robert Lang",C,21,0.42,24,2,581,11,11,276,260,9,20,4,0.488,768,393,375,18,0.36,0,50,27,3,17,0,0,18,0,42,0,39,0.78,36,6,164,3,9,56,62,8,17,0,2,20.8,98,1,1,61,53,1,1039,0.178,101,2,27,844,16,49,0,0,1,0,0,0,0,0,0,0,0,0,0
"Robert Nilsson",C,20,0.31,14,0,810,12,13,6,2,5,18,2,0.4,10,6,4,9,0.14,0,64,47,1,37,0,0,13,0,39,0,29,0.45,26,1,158,2,7,0,2,4,11,0,1.2,19.6,3,0,0,0,0,0,1253,0.117,77,0,20,971,15,47,2,1,5,0,0,0,0,0,0,0,0,0,0
"Roberto Luongo",G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3181,0,0,0,0,0,54,33,13,7,1542,124,2.34,1418,0.92,9
"Robyn Regehr",D,8,0.11,89,0,1275,17,8,0,0,0,8,0,0,0,0,0,0,0,0,75,38,0,122,3,0,28,0,34,0,8,0.11,73,10,32,0,0,0,0,0,0,0,1.1,29,277,3,0,0,0,0,2176,0,79,0,9,1585,21,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rod Brind'Amour",C,35,0.44,35,0,1144,14,16,411,664,9,25,5,0.61,1488,580,908,16,0.2,0,80,40,1,76,0,0,18,0,48,0,51,0.64,36,-23,239,2,18,106,155,6,24,0,1.7,23.7,134,1,1,63,89,1,1899,0.119,135,2,40,1517,18,48,1,0,2,0,0,0,0,0,0,0,0,0,0
"Roman Hamrlik",D,27,0.33,195,0,1419,17,21,0,0,6,27,1,0,0,0,0,6,0.07,0,81,78,0,104,0,0,31,0,44,0,33,0.41,62,4,125,1,3,0,0,0,3,0,1.8,26.3,229,2,3,0,0,0,2133,0.042,143,3,41,1774,21,50,0,0,0,0,0,0,0,0,0,0,0,0,0
"Roman Polak",D,14,0.2,109,0,1142,16,7,0,0,1,8,0,0,0,0,0,1,0.01,0,69,30,1,110,1,0,20,0,43,0,15,0.22,45,-15,138,2,5,0,0,0,5,0,1.1,28.6,204,2,2,0,0,0,1972,0.014,73,2,21,1485,21,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ron Hainsey",D,33,0.41,127,0,1276,15,19,0,0,2,21,1,0,0,0,0,6,0.07,0,81,45,0,60,0,0,16,0,76,0,39,0.48,32,-16,301,3,14,0,0,4,18,0,1.8,26,234,2,0,0,0,0,2106,0.041,148,0,42,1812,22,52,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rostislav Klesla",D,8,0.24,49,0,559,16,6,0,0,1,7,0,0,0,0,0,1,0.03,0,34,7,0,59,2,0,14,0,10,0,9,0.26,38,2,46,1,2,0,0,0,2,0,0.9,28.1,106,3,0,0,0,0,956,0.033,30,0,5,713,20,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rostislav Olesz",LW,5,0.14,11,0,393,10,4,2,0,4,8,3,0.2,5,4,1,4,0.11,0,37,7,0,38,0,0,4,0,15,0,9,0.24,8,-5,67,1,1,0,1,0,1,0,1.9,19.2,27,0,0,2,0,0,709,0.058,69,0,15,488,13,41,1,0,2,0,0,0,0,0,0,0,0,0,0
"Ruslan Fedotenko",LW,23,0.35,28,0,820,12,20,13,4,15,35,3,0.222,18,14,4,16,0.25,0,65,9,3,99,2,0,17,0,40,1,39,0.6,44,18,93,1,3,1,0,1,4,0,1.8,17.6,2,0,0,0,0,0,1141,0.137,117,0,22,916,14,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ruslan Salei",D,17,0.24,143,0,1155,16,11,0,0,3,14,1,0,0,0,0,4,0.06,0,70,36,0,107,0,0,36,0,65,0,21,0.3,72,-4,178,2,6,0,0,1,7,0,1.3,26.1,143,2,0,0,0,0,1830,0.043,93,0,18,1477,21,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Bayda",LW,7,0.1,46,0,577,8,7,0,0,5,12,1,0,0,0,0,5,0.07,0,70,3,0,82,0,0,13,0,38,0,12,0.17,26,2,26,0,0,0,0,0,0,0,0.9,14.8,126,1,0,0,0,0,1033,0.081,62,0,16,731,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Callahan",RW,18,0.22,32,2,1113,13,16,3,5,19,35,4,0.7,10,3,7,22,0.27,0,81,9,1,265,3,0,15,0,77,0,40,0.49,45,7,121,1,2,0,2,2,4,0,2.9,23.5,146,1,0,0,0,1,1906,0.093,237,1,53,1382,17,44,1,1,3,0,0,0,0,0,0,0,0,0,0
"Ryan Carter",C,6,0.12,9,0,405,8,5,149,138,3,8,0,0.48,304,158,146,3,0.06,0,48,12,1,67,4,0,11,1,27,0,9,0.19,52,3,13,0,1,3,4,0,1,0,0.8,13,17,0,0,6,4,0,623,0.075,40,0,8,436,9,42,0,0,1,0,0,0,0,0,0,0,0,0,0
"Ryan Craig",C,4,0.07,29,0,468,8,4,84,89,2,6,1,0.496,222,112,110,2,0.04,0,54,2,0,60,6,0,10,1,10,0,6,0.11,60,-7,24,0,0,2,2,0,0,0,1.2,15,61,1,0,26,19,0,812,0.031,64,0,2,554,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Getzlaf",C,66,0.81,43,1,1274,15,38,441,454,16,54,7,0.502,1128,562,566,25,0.31,0,81,70,2,134,3,0,47,1,93,0,91,1.12,121,5,322,3,28,103,100,9,37,0,2.8,23.2,33,0,0,18,12,0,1882,0.11,227,0,55,1630,20,52,5,1,9,0,0,0,0,0,0,0,0,0,0
"Ryan Hollweg",LW,2,0.08,4,0,160,6,2,2,1,0,2,0,0.333,3,2,1,0,0,1,25,2,0,40,4,0,4,0,10,0,2,0.08,38,-7,0,0,0,0,0,0,0,0,0.5,9,0,0,0,0,0,0,226,0,12,0,2,161,6,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Johnson",C,7,0.11,84,0,480,7,7,183,198,2,9,0,0.485,565,291,274,2,0.03,0,62,9,1,33,0,0,6,0,12,0,9,0.15,12,1,3,0,0,5,7,0,0,0,0.4,16.6,199,3,0,103,69,0,1032,0.091,22,0,18,683,11,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Jones",RW,10,0.22,16,0,457,9,6,8,1,5,11,3,0.1,10,9,1,7,0.15,0,46,21,1,63,0,0,11,0,24,0,17,0.37,22,1,67,1,4,1,0,2,6,0,1.4,16.1,0,0,0,0,0,0,742,0.111,63,0,24,526,11,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Kesler",C,33,0.4,70,0,1127,13,23,272,356,14,37,1,0.54,976,449,527,26,0.32,0,82,30,2,72,5,0,18,0,74,0,59,0.72,61,8,196,2,8,23,40,10,18,0,2.2,25.7,272,3,2,154,131,2,2108,0.145,179,4,74,1595,19,45,1,0,3,0,0,0,0,0,0,0,0,0,0
"Ryan Malone",LW,19,0.27,23,0,869,12,15,16,9,19,34,3,0.298,47,33,14,26,0.37,0,70,24,3,173,6,0,34,0,50,0,45,0.64,98,4,229,3,4,4,3,7,11,1,1.8,23.7,144,2,0,13,2,0,1662,0.21,124,0,33,1242,17,45,1,1,4,0,0,0,0,0,0,0,0,0,0
"Ryan Miller",G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3443,0,0,0,0,0,58,34,18,6,1773,145,2.53,1628,0.918,5
"Ryan O'Byrne",D,5,0.14,41,0,507,13,5,0,0,0,5,0,0,0,0,0,0,0,0,37,27,0,77,2,0,18,1,12,0,5,0.14,58,-7,1,0,0,0,0,0,0,0,0.4,19.3,49,1,0,0,0,0,715,0,14,0,11,558,15,47,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Parent",D,4,0.13,39,0,479,15,4,0,0,0,4,0,0,0,0,0,0,0,0,31,25,0,33,0,0,5,0,6,0,4,0.13,10,3,3,0,0,0,0,0,0,0,0.3,23.5,81,2,0,0,0,0,730,0,9,0,16,564,18,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Potulny",C,3,0.38,1,0,83,10,3,9,1,0,3,0,0.1,10,9,1,0,0,0,8,4,0,5,0,0,0,0,2,0,3,0.38,0,2,0,0,0,0,0,0,0,0,1.1,13.5,0,0,0,0,0,0,108,0,9,0,7,83,10,47,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Shannon",RW,12,0.34,16,0,433,12,8,4,2,5,13,2,0.333,6,4,2,8,0.23,0,35,11,1,21,0,0,1,0,18,0,20,0.57,2,-1,86,2,4,0,0,3,7,0,1.7,18.5,7,0,0,0,0,0,649,0.131,61,0,17,527,15,49,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Smyth",LW,33,0.43,31,0,1185,15,23,34,35,15,38,3,0.511,174,85,89,26,0.34,0,77,70,3,46,0,0,26,1,81,0,59,0.77,62,-15,310,4,10,35,47,10,20,0,3.3,25.1,66,0,0,16,7,1,1935,0.101,257,1,48,1562,20,48,1,1,4,0,0,0,0,0,0,0,0,0,0
"Ryan Stone",C,0,0,1,0,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2.5,15.5,0,0,0,0,0,0,31,0,5,0,0,20,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Suter",D,38,0.46,93,0,1488,18,23,0,0,4,27,2,0,0,0,0,7,0.09,0,82,46,3,87,1,0,34,0,58,1,45,0.55,73,-16,317,3,15,0,0,3,18,0,1.7,27.7,182,2,0,0,0,0,2270,0.049,143,0,45,1989,24,53,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Vesce",RW,0,0,6,0,96,9,0,33,30,0,0,0,0.469,64,34,30,0,0,0,10,2,0,7,0,0,2,0,2,0,0,0,4,-2,0,0,0,1,0,0,0,0,1.1,14.5,0,0,0,0,0,0,145,0,11,0,3,97,9,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Whitney",D,21,0.44,69,0,849,17,11,0,0,1,12,0,0,0,0,0,2,0.04,0,48,27,0,37,0,0,14,0,36,0,23,0.48,28,-14,214,4,10,0,0,1,11,0,1.5,25,81,1,0,0,0,0,1198,0.028,71,0,11,1145,23,57,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryane Clowe",LW,30,0.42,22,1,1019,14,17,47,30,11,28,4,0.408,120,71,49,22,0.31,0,71,66,1,135,5,0,13,0,45,0,52,0.73,51,8,219,3,13,23,18,11,24,0,2.3,23,23,0,0,1,1,0,1632,0.137,161,0,35,1262,17,46,3,2,5,0,0,0,0,0,0,0,0,0,0
"Saku Koivu",C,34,0.52,21,0,791,12,20,337,403,11,31,2,0.541,1122,515,607,16,0.25,0,65,30,5,43,0,0,17,1,45,2,50,0.77,44,4,233,3,12,106,144,5,17,0,1.9,21.5,83,1,2,72,60,0,1395,0.13,123,2,38,1108,17,48,1,1,6,0,0,0,0,0,0,0,0,0,0
"Sam Gagner",C,25,0.33,13,0,1019,13,20,311,239,10,30,2,0.42,690,400,290,16,0.21,0,76,58,1,28,1,0,22,0,36,0,41,0.54,51,-1,232,3,5,82,44,6,11,0,2.1,20.8,22,0,0,7,7,0,1580,0.103,156,0,29,1273,16,48,3,1,8,0,0,0,0,0,0,0,0,0,0
"Sami Lepisto",D,4,0.57,4,0,109,15,1,0,0,0,1,0,0,0,0,0,0,0,0,7,5,0,9,0,0,3,0,5,0,4,0.57,6,-3,25,3,3,0,0,0,3,0,1,23.3,2,0,0,0,0,0,163,0,7,0,4,137,19,51,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sami Salo",D,20,0.33,66,0,849,14,11,0,0,0,11,2,0,0,0,0,5,0.08,0,60,29,2,46,0,0,12,0,66,1,25,0.42,26,5,191,3,9,0,0,5,14,0,1.8,27.1,169,2,0,0,0,0,1626,0.045,110,0,22,1210,20,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Samuel Pahlsson",C,11,0.17,21,0,856,13,9,353,439,6,15,1,0.535,1237,575,662,7,0.11,0,65,26,2,121,0,0,17,0,32,0,18,0.28,34,-17,60,0,2,25,53,1,3,0,1.4,24.7,272,4,0,197,170,0,1607,0.08,88,0,25,1188,18,44,0,0,1,0,0,0,0,0,0,0,0,0,0
"Scott Clemmensen",G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2355,0,0,0,0,0,39,25,13,1,1138,94,2.39,1044,0.917,2
"Scott Gomez",C,42,0.55,23,2,1224,15,28,486,518,12,40,1,0.524,1312,625,687,16,0.21,0,77,41,7,61,0,0,30,0,78,1,58,0.75,60,-2,302,3,14,107,147,3,17,0,3.5,25.7,94,1,0,32,22,1,1977,0.059,271,1,57,1621,21,49,0,0,2,0,0,0,0,0,0,0,0,0,0
"Scott Hannan",D,9,0.11,162,0,1484,18,9,0,0,1,10,0,0,0,0,0,1,0.01,0,81,36,0,56,0,0,13,0,30,0,10,0.12,26,-21,24,0,0,0,0,0,0,0,0.9,27.9,304,3,0,0,0,0,2260,0.014,70,0,28,1812,22,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"Scott Hartnell",LW,30,0.37,36,1,1132,13,23,9,8,23,46,5,0.5,36,18,18,30,0.37,0,82,78,5,104,7,0,54,0,67,0,60,0.73,143,14,193,2,7,6,6,6,13,0,2.6,23.4,134,1,0,3,4,1,1920,0.143,210,1,41,1460,17,46,0,0,1,0,0,0,0,0,0,0,0,0,0
"Scott Lehman",D,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,3,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0
"Scott Nichol",C,6,0.14,15,0,358,8,3,119,154,4,7,0,0.546,359,163,196,4,0.09,0,43,5,0,79,3,0,13,0,8,0,10,0.23,41,0,3,0,0,4,5,0,0,0,1,17.8,115,2,3,40,37,0,766,0.095,42,3,17,476,11,37,0,0,0,0,0,0,0,0,0,0,0,0,0
