player,position,a,a_g,bks,eng,es_toi,es_toi_g,esa,esfol,esfow,esg,esp,first_g,fo_perc,fo_total,fol,fow,g,g_g,g_misc,gp,gva,gwg,hits,major,match_pen,minor,misc,mss,otg,p,p_g,pim,plus_minus,pp_toi,pp_toi_g,ppa,ppfol,ppfow,ppg,ppp,ps,s_g,sft_g,sh_toi,sh_toi_g,sha,shfol,shfow,shg,shifts,shot_perc,shots,shp,tka,toi,toi_g,toi_s,total_so_g,total_so_gdg,total_so_s,gs,w,l,ot,sa,ga,gaa,sv,sv_perc,so
"Keith Aucoin",RW,8,0.21,8,0,430,11,7,179,109,5,12,1,0.379,327,203,124,5,0.13,0,38,7,0,34,0,0,5,0,26,0,13,0.34,10,3,79,2,1,23,14,0,1,0,1.7,17.3,1,0,0,1,1,0,659,0.077,65,0,22,511,13,47,0,0,0,0,0,0,0,0,0,0,0,0,0
"Keith Ballard",D,15,0.18,162,0,1397,17,13,0,0,3,16,1,0,0,0,0,6,0.07,0,82,38,1,169,3,0,34,0,39,0,21,0.26,85,7,57,0,2,0,0,2,4,0,1.3,29.7,288,3,0,0,0,1,2433,0.057,105,1,34,1743,21,43,0,0,2,0,0,0,0,0,0,0,0,0,0
"Keith Carney",D,10,0.16,37,0,764,12,10,0,0,1,11,0,0,0,0,0,1,0.02,1,61,17,0,39,0,0,16,0,17,0,11,0.18,42,8,6,0,0,0,0,0,0,0,0.4,19.9,44,0,0,0,0,0,1216,0.037,27,0,6,815,13,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"Keith Tkachuk",C,31,0.39,17,2,1027,13,24,408,413,14,38,3,0.494,1118,566,552,27,0.34,0,79,33,1,92,1,0,32,0,72,0,58,0.73,69,-2,298,3,7,150,133,12,19,0,2.2,23,5,0,0,8,6,1,1816,0.153,177,1,32,1331,16,44,0,0,1,0,0,0,0,0,0,0,0,0,0
"Keith Yandle",D,7,0.16,33,0,518,12,3,0,0,1,4,0,0,0,0,0,5,0.12,0,43,16,0,13,0,0,7,0,19,0,12,0.28,14,-12,80,1,4,0,0,4,8,0,1.7,20.3,5,0,0,0,0,0,871,0.069,72,0,14,605,14,42,0,0,1,0,0,0,0,0,0,0,0,0,0
"Ken Klee",D,9,0.12,136,0,1240,17,8,0,0,1,9,0,0,0,0,0,1,0.01,0,72,37,0,78,0,0,29,0,19,0,10,0.14,60,-5,13,0,0,0,0,0,0,0,0.8,25.6,188,2,1,0,0,0,1846,0.018,56,1,24,1443,20,47,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kent Huskins",D,15,0.2,49,0,1086,14,15,0,0,3,18,1,0,0,0,0,4,0.05,1,76,21,2,65,1,0,22,0,26,0,19,0.25,59,23,35,0,0,0,0,1,1,0,0.6,20.1,100,1,0,0,0,0,1528,0.087,46,0,29,1222,16,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kevin Bieksa",D,10,0.29,33,0,568,16,5,0,0,1,6,0,0,0,0,0,2,0.06,1,34,39,1,52,4,0,18,2,38,0,12,0.35,90,-11,136,4,5,0,0,1,6,0,1.9,27,90,2,0,0,0,0,919,0.031,64,0,16,795,23,52,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kevin Dallman",D,4,0.12,26,0,409,12,3,0,0,3,6,3,0,0,0,0,3,0.09,0,34,14,1,42,0,0,2,0,32,0,7,0.21,4,4,27,0,1,0,0,0,1,0,1.2,17.8,1,0,0,0,0,0,606,0.073,41,0,6,438,12,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kevin Doell",C,1,0.12,5,0,69,8,0,19,24,0,0,0,0.472,53,28,25,0,0,0,8,1,0,7,0,0,2,0,0,0,1,0.12,4,-2,0,0,1,1,0,0,1,0,0.8,13.5,7,0,0,8,1,0,108,0,6,0,7,77,9,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kevin Klein",D,2,0.15,15,0,174,13,2,0,0,0,2,0,0,0,0,0,0,0,0,13,2,0,7,0,0,3,0,6,0,2,0.15,6,-3,2,0,0,0,0,0,0,0,1.1,18.8,10,0,0,0,0,0,244,0,14,0,2,187,14,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kevin Shattenkirk",D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,0,0,0,0,0,4,1,5,0,199,28,4.05,171,0.859,0
"Kevyn Adams",C,2,0.07,11,0,216,8,0,58,69,0,0,0,0.498,207,104,103,0,0,0,27,3,0,13,1,0,4,0,7,0,2,0.07,13,-7,5,0,0,3,3,0,0,0,1.2,15.8,73,2,2,43,31,0,426,0,32,2,9,295,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kim Johnsson",D,23,0.29,121,0,1454,18,15,0,0,2,17,0,0,0,0,0,4,0.05,0,80,47,0,42,0,0,21,0,48,0,27,0.34,42,-4,168,2,8,0,0,2,10,0,1.1,31.2,253,3,0,0,0,0,2492,0.046,87,0,28,1875,23,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kimmo Timonen",D,36,0.45,129,1,1238,15,9,0,0,4,13,2,0,0,0,0,8,0.1,0,80,56,1,64,0,0,25,0,54,0,44,0.55,50,0,395,4,26,0,0,3,29,0,1.6,29.5,252,3,1,0,0,1,2358,0.064,125,2,26,1886,23,48,1,0,3,0,0,0,0,0,0,0,0,0,0
"Kip Brennan",LW,0,0,1,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,9,0,0,1,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6.7,0,0,0,0,0,0,20,0,0,0,0,13,4,39,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kirill Petrov",RW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,1,0,17,6,7.2,11,0.647,0
"Kirk Maltby",LW,4,0.07,17,0,600,9,4,2,0,6,10,1,0.428,7,4,3,6,0.1,0,61,15,1,92,0,0,16,0,16,0,10,0.16,32,-8,6,0,0,0,0,0,0,0,1.1,19,128,2,0,2,3,0,1161,0.086,70,0,17,735,12,38,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kris Beech",C,5,0.2,3,1,237,9,4,104,117,4,8,0,0.522,276,132,144,6,0.24,0,25,5,0,33,0,0,2,0,3,0,11,0.44,4,3,48,1,1,27,26,2,3,0,1.4,17.1,0,0,0,1,1,0,428,0.167,36,0,6,287,11,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kris Draper",C,8,0.12,25,3,823,12,8,281,411,7,15,0,0.586,944,391,553,9,0.14,0,65,17,2,90,0,0,34,0,40,0,17,0.26,68,-2,15,0,0,11,20,0,0,0,1.5,22.9,177,2,0,99,122,2,1491,0.093,97,2,19,1016,15,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kris Newbury",C,1,0.04,2,0,117,4,1,32,22,1,2,0,0.4,55,33,22,1,0.04,0,28,5,0,23,2,0,6,1,2,0,2,0.07,32,-7,3,0,0,0,0,0,0,0,0.5,6.4,0,0,0,1,0,0,180,0.071,14,0,4,122,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kris Russell",D,8,0.12,64,0,770,11,5,0,0,1,6,0,0,0,0,0,2,0.03,0,67,12,1,31,0,0,7,0,30,0,10,0.15,14,-12,211,3,3,0,0,1,4,0,1.3,19.7,9,0,0,0,0,0,1322,0.022,90,0,8,990,14,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kris Versteeg",LW,2,0.15,6,0,173,13,2,1,1,2,4,0,0.667,3,1,2,2,0.15,0,13,1,0,15,0,0,3,0,5,0,4,0.31,6,-1,31,2,0,0,0,0,0,0,1.6,19.8,1,0,0,0,1,0,257,0.095,21,0,4,206,15,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kristian Huselius",LW,41,0.51,11,2,1103,13,22,2,0,19,41,3,0.25,4,3,1,25,0.31,0,81,58,5,9,0,0,19,0,54,0,66,0.81,40,10,310,3,19,0,1,6,25,0,2.5,21.2,19,0,0,1,0,0,1718,0.124,202,0,53,1433,17,50,4,2,5,0,0,0,0,0,0,0,0,0,0
"Kristopher Letang",D,11,0.17,75,0,927,14,3,0,0,5,8,0,0,0,0,0,6,0.1,0,63,39,3,79,1,0,9,0,38,0,17,0.27,23,-1,163,2,8,0,0,1,9,0,1.1,21.3,52,0,0,0,0,0,1341,0.088,68,0,16,1144,18,51,5,3,8,0,0,0,0,0,0,0,0,0,0
"Krystofer Barch",RW,2,0.04,6,0,306,6,2,2,0,1,3,0,0,2,2,0,1,0.02,0,48,10,0,72,17,0,5,1,9,0,3,0.06,105,-3,5,0,0,0,0,0,0,0,0.5,8.8,0,0,0,0,0,0,420,0.043,23,0,10,312,6,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kurt Sauer",D,5,0.09,59,0,832,15,5,0,0,1,6,0,0,0,0,0,1,0.02,0,54,23,0,48,1,0,18,0,18,0,6,0.11,41,17,4,0,0,0,0,0,0,0,0.5,26.9,171,3,0,0,0,0,1452,0.036,28,0,25,1009,18,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kurtis Foster",D,12,0.21,39,0,735,13,5,0,0,4,9,2,0,0,0,0,7,0.12,0,56,21,2,60,1,0,16,0,45,0,19,0.34,37,0,146,2,7,0,0,3,10,0,2.1,24.6,37,0,0,0,0,0,1380,0.059,118,0,11,918,16,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kyle Brodziak",C,17,0.21,38,0,807,10,15,128,139,13,28,1,0.515,297,144,153,14,0.18,1,80,31,3,40,1,0,9,0,52,0,31,0.39,33,-6,24,0,0,5,1,0,0,0,1.6,17.2,201,2,2,11,13,1,1373,0.112,125,3,30,1033,12,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kyle Calder",LW,13,0.2,13,0,641,9,10,6,2,4,14,2,0.389,18,11,7,7,0.11,0,65,38,0,26,0,0,9,0,29,0,20,0.31,18,-11,201,3,3,5,5,3,6,0,1.1,17.2,2,0,0,0,0,0,1117,0.1,70,0,11,844,12,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kyle Chipchura",C,7,0.19,18,0,337,9,6,131,113,4,10,1,0.438,317,178,139,4,0.11,0,36,13,0,21,0,0,3,0,6,0,11,0.31,10,-1,3,0,0,2,6,0,0,0,1,15.7,67,1,1,45,20,0,564,0.111,36,1,24,409,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kyle Cumiskey",D,5,0.13,25,0,404,10,5,0,0,0,5,0,0,0,0,0,0,0,0,38,7,0,7,0,0,8,0,8,0,5,0.13,16,-3,54,1,0,0,0,0,0,0,0.5,18.4,1,0,0,0,0,0,698,0,19,0,21,460,12,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kyle Greentree",LW,0,0,1,0,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,3,0,0,0,0,-1,0,0,0,0,0,0,0,0,1.5,12.5,0,0,0,0,0,0,25,0,3,0,1,18,9,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kyle McLaren",D,8,0.13,75,0,962,15,7,0,0,3,10,0,0,0,0,0,3,0.05,0,61,29,0,127,4,0,32,0,21,0,11,0.18,84,3,26,0,1,0,0,0,1,0,0.6,26.9,130,2,0,0,0,0,1640,0.077,39,0,11,1119,18,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kyle Okposo",RW,3,0.33,3,0,122,13,2,0,0,1,3,1,0,0,0,0,2,0.22,0,9,1,1,5,0,0,1,0,4,0,5,0.56,2,3,21,2,0,0,0,1,1,0,1.7,18.3,4,0,1,0,0,0,165,0.133,15,1,4,148,16,54,1,0,2,0,0,0,0,0,0,0,0,0,0
"Kyle Quincey",D,0,0,7,0,63,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,12,0,0,2,0,3,0,0,0,4,-3,0,0,0,0,0,0,0,0,0.8,19.8,19,3,0,0,0,0,119,0,5,0,1,83,13,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kyle Turris",C,1,0.33,3,0,50,16,0,22,15,0,0,0,0.405,42,25,17,0,0,0,3,2,0,0,0,0,1,0,2,0,1,0.33,2,-5,7,2,1,3,2,0,1,0,3.7,22.3,1,0,0,0,0,0,67,0,11,0,2,59,19,53,1,0,1,0,0,0,0,0,0,0,0,0,0
"Kyle Wanvig",RW,0,0,3,0,71,10,0,0,1,1,1,1,1,1,0,1,1,0.14,0,7,1,1,12,1,0,1,0,2,0,1,0.14,7,-1,0,0,0,0,0,0,0,0,1.4,13.4,0,0,0,0,0,0,94,0.1,10,0,1,71,10,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kyle Wellwood",C,13,0.22,18,0,567,9,6,135,161,3,9,1,0.548,325,147,178,8,0.14,0,59,20,1,5,0,0,0,0,30,0,21,0.36,0,-12,178,3,7,12,17,5,12,0,1,15.5,0,0,0,0,0,0,914,0.14,57,0,15,746,12,49,0,0,1,0,0,0,0,0,0,0,0,0,0
"Ladislav Nagy",LW,17,0.45,11,0,411,10,7,19,9,7,14,0,0.53,83,39,44,9,0.24,0,38,13,1,28,0,0,9,0,30,0,26,0.68,18,-2,111,2,10,20,35,2,12,0,2.1,18.8,1,0,0,0,0,0,713,0.115,78,0,7,524,13,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ladislav Smid",D,4,0.06,95,0,984,15,4,0,0,0,4,0,0,0,0,0,0,0,0,65,35,0,92,2,0,19,1,16,0,4,0.06,58,-15,19,0,0,0,0,0,0,0,0.7,21.8,156,2,0,0,0,0,1417,0,45,0,18,1160,17,49,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lasse Kukkonen",D,4,0.08,111,0,706,13,2,0,0,1,3,0,0,0,0,0,1,0.02,0,53,20,0,40,0,0,19,0,17,0,5,0.09,38,3,22,0,2,0,0,0,2,0,0.6,23.2,105,1,0,0,0,0,1231,0.032,31,0,14,834,15,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lauri Tukonen",RW,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,16,0,1,0,0,9,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lawrence Nycholat",D,0,0,2,0,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.3,17.7,0,0,0,0,0,0,53,0,4,0,0,35,11,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lee Stempniak",RW,25,0.31,13,1,1004,12,18,5,1,10,28,5,0.364,11,7,4,13,0.16,0,80,24,2,103,0,0,19,0,66,0,38,0.48,40,0,215,2,7,1,1,3,10,0,2,21.2,50,0,0,1,2,0,1694,0.08,162,0,37,1270,15,45,0,0,2,0,0,0,0,0,0,0,0,0,0
"Liam Reddox",LW,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,12,0,1,0,0,5,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0
"Loui Eriksson",LW,17,0.25,14,0,856,12,15,8,1,10,25,1,0.154,13,11,2,14,0.2,0,69,22,0,24,0,0,14,0,45,0,31,0.45,28,5,106,1,2,2,1,4,6,0,1.7,16.5,4,0,0,1,0,0,1141,0.117,120,0,58,968,14,51,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lubomir Visnovsky",D,33,0.4,118,0,1393,16,13,0,0,5,18,0,0,0,0,0,8,0.1,0,82,91,1,60,0,0,12,1,78,0,41,0.5,34,-18,375,4,19,0,0,3,22,0,1.9,26.6,116,1,1,0,0,0,2178,0.052,153,1,40,1885,22,52,0,0,0,0,0,0,0,0,0,0,0,0,0
"Luc Bourdon",D,0,0,30,0,310,11,0,0,0,1,1,1,0,0,0,0,2,0.07,0,27,10,0,18,2,0,5,0,9,0,2,0.07,20,7,32,1,0,0,0,1,1,0,1,17.9,3,0,0,0,0,0,482,0.077,26,0,3,347,12,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lukas Kaspar",LW,0,0,1,0,34,11,0,1,0,0,0,0,0,1,1,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,-2,2,0,0,0,0,0,0,0,1.7,14.3,0,0,0,0,0,0,43,0,5,0,1,36,12,51,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lukas Krajicek",D,9,0.23,54,0,555,14,5,0,0,1,6,0,0,0,0,0,2,0.05,0,39,14,0,27,0,0,18,0,19,0,11,0.28,36,-3,104,2,4,0,0,1,5,0,0.7,24.8,48,1,0,0,0,0,966,0.071,28,0,4,708,18,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Luke Richardson",D,7,0.09,55,0,897,11,7,0,0,2,9,1,0,0,0,0,2,0.03,0,76,22,0,65,3,0,13,0,17,0,9,0.12,41,1,4,0,0,0,0,0,0,0,0.5,17.1,35,0,0,0,0,0,1299,0.049,41,0,13,936,12,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Magnus Johansson",D,14,0.31,37,0,579,12,11,0,0,0,11,0,0,0,0,0,0,0,0,45,15,0,23,0,0,9,0,15,0,14,0.31,18,-5,100,2,3,0,0,0,3,0,0.8,19.6,29,0,0,0,0,0,884,0,37,0,7,708,15,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"Manny Legace",G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3665,0,0,0,0,0,65,27,25,8,1648,147,2.41,1501,0.911,5
"Manny Malhotra",C,18,0.25,40,0,905,12,16,331,512,9,25,6,0.59,1158,475,683,11,0.15,0,71,19,2,64,0,0,17,0,31,0,29,0.41,34,-3,85,1,1,52,58,2,3,0,1.6,24,177,2,1,92,113,0,1704,0.098,112,1,29,1168,16,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marc Methot",D,0,0,2,0,120,13,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,16,0,0,4,0,3,0,0,0,8,-1,0,0,0,0,0,0,0,0,1,19.4,7,0,0,0,0,0,175,0,9,0,0,128,14,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marc Savard",C,63,0.85,11,1,1140,15,34,534,560,11,45,4,0.516,1555,753,802,15,0.2,0,74,76,2,38,0,0,33,0,58,0,78,1.05,66,3,310,4,27,129,178,4,31,0,2.6,24.9,67,0,2,90,64,0,1839,0.077,196,2,47,1518,20,50,0,0,1,0,0,0,0,0,0,0,0,0,0
"Marc Staal",D,8,0.1,62,0,1303,16,7,0,0,2,9,0,0,0,0,0,2,0.02,0,80,37,0,124,2,0,15,0,53,0,10,0.12,42,2,27,0,0,0,0,0,0,0,1,24.5,172,2,1,0,0,0,1956,0.026,78,1,33,1504,18,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marc-Andre Bergeron",D,10,0.18,46,0,705,12,3,0,0,1,4,3,0,0,0,0,9,0.16,0,55,43,1,27,0,0,10,0,36,0,19,0.35,20,-16,227,4,7,0,0,8,15,0,2,19.2,23,0,0,0,0,0,1058,0.083,108,0,24,956,17,54,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marc-Andre Fleury",G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857,0,0,0,0,0,33,19,10,2,909,72,2.33,837,0.921,4
"Marc-Andre Gragnani",D,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,4,-2,0,0,0,0,0,0,0,0,0.5,9.5,0,0,0,0,0,0,19,0,1,0,0,12,6,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marc-Antoine Pouliot",C,6,0.25,3,0,232,9,5,21,20,1,6,0,0.477,44,23,21,1,0.04,0,24,9,0,23,0,0,6,0,17,0,7,0.29,12,-1,10,0,1,1,0,0,1,0,1.3,13.2,5,0,0,1,1,0,316,0.031,32,0,3,248,10,47,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marc-Edouard Vlasic",D,12,0.15,85,0,1437,17,8,0,0,1,9,0,0,0,0,0,2,0.02,0,82,37,0,24,0,0,11,0,54,0,14,0.17,24,-12,76,0,4,0,0,1,5,0,0.9,28.1,257,3,0,0,0,0,2308,0.028,72,0,12,1772,21,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marcel Goc",C,3,0.06,16,0,479,9,3,71,88,5,8,3,0.514,208,101,107,5,0.1,0,51,12,0,45,0,0,6,0,25,0,8,0.16,12,-15,16,0,0,1,2,0,0,0,1.7,15.2,49,0,0,29,17,0,775,0.057,87,0,19,544,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marcel Hossa",LW,7,0.14,15,0,567,11,6,5,3,1,7,0,0.2,15,12,3,1,0.02,0,50,12,0,94,0,0,14,0,24,0,8,0.16,28,2,15,0,1,0,0,0,1,0,1.3,19,104,2,0,7,0,0,949,0.015,66,0,27,688,13,44,1,0,4,0,0,0,0,0,0,0,0,0,0
"Marco Cousineau",G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,1,0,22,3,2.95,19,0.864,0
"Marco Sturm",LW,29,0.36,25,1,1001,12,16,6,2,16,32,5,0.294,34,24,10,27,0.34,0,80,22,5,50,0,0,18,0,64,1,56,0.7,40,11,265,3,13,4,2,10,23,0,2.9,24.2,172,2,0,14,6,1,1932,0.118,229,1,25,1439,17,45,1,1,8,0,0,0,0,0,0,0,0,0,0
"Marcus Nilson",LW,2,0.04,17,0,373,7,2,16,18,3,5,0,0.512,41,20,21,3,0.06,0,47,6,0,6,0,0,2,0,11,0,5,0.11,4,2,15,0,0,1,1,0,0,0,1,15.1,72,1,0,3,2,0,711,0.064,47,0,9,461,9,39,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marek Malik",D,8,0.19,45,0,686,16,8,0,0,2,10,0,0,0,0,0,2,0.05,0,42,27,0,40,0,0,23,0,19,0,10,0.24,48,7,10,0,0,0,0,0,0,0,0.8,25.9,111,2,0,0,0,0,1089,0.059,34,0,19,808,19,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marek Svatos",RW,11,0.18,7,0,689,11,8,2,1,23,31,3,0.333,3,2,1,26,0.42,0,62,18,6,36,0,0,16,0,44,1,37,0.6,32,13,155,2,3,0,0,3,6,0,2.3,18.8,1,0,0,0,0,0,1166,0.186,140,0,21,846,13,44,2,1,7,0,0,0,0,0,0,0,0,0,0
"Marek Zidlicky",D,38,0.48,84,0,1238,15,17,0,0,1,18,1,0,0,0,0,5,0.06,0,79,36,0,83,1,0,29,0,36,0,43,0.54,63,-5,371,4,21,0,0,4,25,0,1.5,23.3,35,0,0,0,0,0,1840,0.041,122,0,39,1645,20,54,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marian Gaborik",RW,41,0.53,18,1,1188,15,28,15,4,30,58,6,0.286,21,15,6,42,0.55,0,77,55,8,59,1,0,28,0,99,3,83,1.08,63,17,266,3,13,0,2,11,24,0,3.6,26.8,54,0,0,0,0,1,2066,0.151,278,1,41,1509,19,44,1,1,5,0,0,0,0,0,0,0,0,0,0
"Marian Hossa",RW,37,0.51,19,3,1031,14,16,4,0,19,35,4,0.267,15,11,4,29,0.4,0,72,36,4,65,0,0,18,0,64,2,66,0.92,36,-14,328,4,21,0,1,8,29,0,3.7,23.5,178,2,0,7,3,2,1692,0.11,264,2,66,1537,21,55,2,1,10,0,0,0,0,0,0,0,0,0,0
"Mark Bell",LW,6,0.17,9,0,317,9,6,97,60,4,10,2,0.413,179,105,74,4,0.11,0,35,10,0,28,4,0,15,1,21,0,10,0.29,60,-2,22,0,0,8,12,0,0,0,1.2,13.9,0,0,0,0,2,0,485,0.095,42,0,13,341,9,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Dekanich",G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,1,0,1,0,33,3,3,30,0.909,0
"Mark Eaton",D,3,0.08,89,0,551,15,3,0,0,0,3,0,0,0,0,0,0,0,0,36,7,0,17,0,0,2,0,8,0,3,0.08,4,6,5,0,0,0,0,0,0,0,0.8,24.9,151,4,0,0,0,0,895,0,28,0,2,708,19,47,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Fistric",D,2,0.05,30,0,423,11,2,0,0,0,2,0,0,0,0,0,0,0,0,37,13,0,79,0,0,12,0,10,0,2,0.05,24,3,6,0,0,0,0,0,0,0,0.5,17,41,1,0,0,0,0,628,0,17,0,16,471,12,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Hartigan",C,1,0.04,0,0,161,7,1,54,59,3,4,1,0.526,114,54,60,3,0.13,0,23,2,0,25,0,0,8,0,5,0,4,0.17,16,-2,1,0,0,0,0,0,0,0,0.8,11.8,1,0,0,0,1,0,271,0.158,19,0,1,164,7,36,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Mowers",RW,0,0,3,0,113,6,0,18,18,1,1,0,0.489,45,23,22,1,0.06,0,17,1,0,6,0,0,4,0,2,0,1,0.06,8,0,37,2,0,4,4,0,0,0,0.4,13.2,2,0,0,1,0,0,225,0.167,6,0,0,153,9,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Parrish",RW,14,0.21,43,0,702,10,9,3,2,9,18,3,0.4,10,6,4,16,0.24,0,66,17,0,32,0,0,8,0,41,0,30,0.45,16,2,200,3,5,0,1,7,12,0,1.4,23.4,82,1,0,3,1,0,1546,0.168,95,0,13,985,14,38,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Popovic",D,2,0.06,35,0,459,13,2,0,0,0,2,0,0,0,0,0,0,0,0,33,11,0,22,0,0,5,0,9,0,2,0.06,10,-4,3,0,0,0,0,0,0,0,0.8,18.3,14,0,0,0,0,0,605,0,25,0,9,477,14,47,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Recchi",RW,34,0.47,22,0,990,13,18,21,14,7,25,3,0.466,58,31,27,14,0.19,0,72,44,0,71,0,0,16,0,30,0,48,0.67,32,-18,286,3,16,9,12,7,23,0,1.7,20,9,0,0,1,1,0,1439,0.116,121,0,34,1286,17,54,1,1,5,0,0,0,0,0,0,0,0,0,0
"Mark Smith",C,3,0.06,6,0,303,5,3,24,30,1,4,0,0.544,57,26,31,1,0.02,0,54,10,0,44,9,0,7,0,14,0,4,0.07,59,-6,3,0,0,0,1,0,0,0,0.5,9.7,13,0,0,2,0,0,525,0.037,27,0,11,320,5,37,0,0,0,0,0,0,0,0,0,0,0,0,0
