Player,Position,a,a_g,bks,eng,es_toi,es_toi_g,esa,esfol,esfow,esg,esp,first_g,fo_perc,fo_total,fol,fow,g,g_g,g_misc,gp,gva,gwg,hits,major,match_pen,minor,misc,mss,otg,p,p_g,pim,plus_minus,pp_toi,pp_toi_g,ppa,ppfol,ppfow,ppg,ppp,ps,s_g,sft_g,sh_toi,sh_toi_g,sha,shfol,shfow,shg,shifts,shot_perc,shots,shp,tka,toi,toi_g,toi_s,total_so_g,total_so_gdg,total_so_s,gs,w,l,ot,sa,ga,gaa,sv,sv_perc,so
"Paul Martin",D,21,0.27,129,1,1353,17,12,0,0,1,13,1,0,0,0,0,3,0,0,77,27,1,45,0,0,8,0,40,0,24,0.31,16,9,233,3,8,0,0,2,10,0,,26.7,0,2,1,0,0,0,2053,0.029,104,1,36,1799,23,53,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paul Postma",D,0,0,2,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,0,0,0,0,0,0,17,0,1,0,0,9,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paul Stastny",C,35,0.47,31,1,1157,15,20,556,610,17,37,3,0.532,1524,714,810,22,0,0,74,22,3,74,0,0,27,0,51,1,57,0.77,56,-7,226,3,15,90,142,4,19,0,,24.7,0,1,0,68,58,1,1829,0.122,181,1,52,1460,19,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pavel Datsyuk",C,36,0.64,20,0,867,15,24,256,297,16,40,4,0.546,785,356,429,23,0,0,56,38,5,54,1,0,5,0,54,1,59,1.05,15,11,177,3,12,69,95,6,18,0,,23.4,0,0,0,31,37,1,1308,0.168,137,1,71,1082,19,50,2,2,4,0,0,0,0,0,0,0,0,0,0
"Pavel Kubina",D,19,0.24,115,0,1255,15,15,0,0,3,18,0,0,0,0,0,4,0,0,79,35,2,90,2,0,26,0,42,0,23,0.29,62,2,186,2,4,0,0,1,5,0,,25,0,0,0,0,0,0,1974,0.051,78,0,19,1518,19,46,0,0,1,0,0,0,0,0,0,0,0,0,0
"Pekka Rinne",G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3789,0,0,0,0,0,64,33,22,9,1905,134,2.12,1771,0.93,6
"Peter Budaj",G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2438,0,0,0,0,0,39,15,21,4,1234,130,3.2,1104,0.895,1
"Peter Forsberg",C,0,0,0,0,31,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,2,0,0,0,4,-4,3,1,0,0,0,0,0,0,,21,0,0,0,0,0,0,42,0,3,0,1,35,17,50,0,0,0,0,0,0,0,0,0,0,0,0,0
"Peter Harrold",D,3,0.16,6,0,219,11,3,0,0,1,4,0,0,0,0,0,1,0,0,19,6,0,5,0,0,2,0,9,0,4,0.21,4,3,12,0,0,0,0,0,0,0,,16.9,0,0,0,0,0,0,321,0.083,12,0,5,232,12,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Peter Mannino",G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,36,5,4.11,31,0.861,0
"Peter Regin",C,14,0.25,20,0,676,12,12,154,117,3,15,0,0.418,316,184,132,3,0,0,55,15,1,30,0,0,6,0,36,0,17,0.31,12,-4,56,1,2,26,13,0,2,0,,16.4,0,0,0,4,2,0,901,0.034,87,0,40,736,13,49,0,0,0,0,0,0,0,0,0,0,0,0,0
"Peter Schaefer",LW,1,0.06,7,0,125,7,1,18,13,1,2,0,0.394,33,20,13,1,0,0,16,1,0,18,0,0,1,0,4,0,2,0.12,2,-3,0,0,0,0,0,0,0,0,,15.8,0,1,0,2,0,0,253,0.1,10,0,8,154,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0
"Petr Prucha",RW,1,0.09,3,0,120,10,1,2,2,0,1,0,0.6,5,2,3,0,0,0,11,1,0,13,0,0,2,0,5,0,1,0.09,4,0,1,0,0,0,0,0,0,0,,14.7,0,0,0,0,1,0,162,0,10,0,4,126,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phil Kessel",RW,32,0.39,22,0,1293,15,21,30,18,19,40,3,0.407,59,35,24,32,0,0,82,45,6,11,0,0,12,0,109,1,64,0.78,24,-20,307,3,11,5,6,12,23,0,,22.3,0,0,0,0,0,1,1826,0.098,325,1,45,1611,19,53,1,1,8,0,0,0,0,0,0,0,0,0,0
"Philip Larsen",D,2,0.33,3,0,61,10,2,0,0,0,2,0,0,0,0,0,0,0,0,6,1,0,1,0,0,0,0,6,0,2,0.33,0,1,19,3,0,0,0,0,0,0,,18.3,0,0,0,0,0,0,110,0,11,0,1,80,13,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Philip McRae",C,2,0.13,5,0,132,8,2,30,34,1,3,0,0.531,64,30,34,1,0,0,15,3,0,8,0,0,1,0,4,0,3,0.2,2,-10,3,0,0,0,0,0,0,0,,13.4,0,0,0,0,0,0,201,0.077,13,0,0,135,9,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"Philippe Dupuis",C,11,0.15,28,0,552,7,10,137,124,5,15,2,0.462,331,178,153,6,0,1,74,10,0,128,2,0,10,0,32,0,17,0.23,40,-4,4,0,0,1,6,0,0,0,,14,0,1,1,40,23,1,1034,0.059,101,2,44,674,9,39,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pierre-Luc Letourneau-Leblond",RW,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,1,0,3,0,0,0,0,0,21,-2,0,0,0,0,0,0,0,0,,7,0,0,0,0,0,0,14,0,0,0,0,6,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pierre-Marc Bouchard",C,26,0.44,10,1,763,12,16,21,8,12,28,2,0.395,43,26,17,12,0,0,59,20,2,15,0,0,7,0,35,1,38,0.64,14,-3,162,2,10,5,9,0,10,0,,20,0,0,0,0,0,0,1178,0.122,98,0,26,927,15,47,4,1,6,0,0,0,0,0,0,0,0,0,0
"PK Subban",D,24,0.31,106,0,1281,16,15,0,0,5,20,1,0,0,0,0,14,0,0,77,56,3,110,4,0,42,2,78,2,38,0.49,124,-8,237,3,9,0,0,9,18,0,,27.1,0,2,0,0,0,0,2090,0.071,197,0,37,1714,22,49,0,0,2,0,0,0,0,0,0,0,0,0,0
"Radek Dvorak",RW,15,0.23,33,0,899,13,15,7,3,6,21,2,0.368,19,12,7,7,1,0,66,25,3,51,0,0,12,0,30,0,22,0.33,24,2,15,0,0,0,1,0,0,0,,21.7,0,2,0,5,3,1,1433,0.064,109,1,35,1061,16,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Radek Martinek",D,13,0.2,128,0,1131,17,13,0,0,2,15,0,0,0,0,0,3,0,0,64,39,0,69,1,0,14,0,48,0,16,0.25,35,-5,35,0,0,0,0,1,1,0,,25.2,0,2,0,0,0,0,1611,0.031,97,0,34,1334,20,50,0,0,0,0,0,0,0,0,0,0,0,0,0
"Radim Vrbata",RW,29,0.37,22,1,1029,13,22,5,1,9,31,9,0.286,7,5,2,19,0,0,79,28,2,42,0,0,10,0,73,1,48,0.61,20,5,255,3,7,0,0,10,17,0,,20.4,0,0,0,0,1,0,1608,0.079,240,0,32,1293,16,48,7,3,11,0,0,0,0,0,0,0,0,0,0
"Raffi Torres",LW,15,0.19,19,0,925,11,14,16,5,11,25,3,0.312,32,22,10,14,0,1,80,24,4,134,4,0,19,1,41,0,29,0.36,78,4,72,0,1,5,5,3,4,0,,18.5,0,0,0,1,0,0,1479,0.122,115,0,31,999,12,41,1,1,1,0,0,0,0,0,0,0,0,0,0
"Raitis Ivanans",LW,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,5,-1,0,0,0,0,0,0,0,0,,12,0,0,0,0,0,0,12,0,0,0,1,8,8,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Randy Jones",D,12,0.2,104,0,851,13,12,0,0,1,13,1,0,0,0,0,1,0,0,61,35,0,42,1,0,5,0,32,0,13,0.21,15,-4,11,0,0,0,0,0,0,0,,24,0,2,0,0,0,0,1465,0.019,52,0,20,1040,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ray Emery",G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,0,0,0,0,0,9,7,2,0,272,20,2.28,252,0.926,0
"Ray Whitney",LW,40,0.53,15,1,1009,13,17,33,22,14,31,4,0.45,100,55,45,17,0,0,75,32,1,29,0,0,12,0,66,0,57,0.76,24,0,260,3,23,22,23,3,26,0,,20.7,0,0,0,0,0,0,1549,0.109,156,0,27,1271,16,49,1,1,5,0,0,0,0,0,0,0,0,0,0
"Raymond Macias",D,0,0,1,0,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,3,0,0,0,2,-1,1,0,0,0,0,0,0,0,,21,0,0,0,0,0,0,42,0,0,0,1,30,15,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Raymond Sawada",RW,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,,11,0,0,0,0,0,0,11,0,1,0,0,5,5,32,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rene Bourque",LW,23,0.29,26,1,1093,13,12,12,6,20,32,7,0.292,24,17,7,27,0,0,80,48,6,90,0,0,21,0,90,1,50,0.62,42,-17,240,3,9,3,0,6,15,0,,22.3,0,1,2,2,1,1,1783,0.124,218,3,35,1420,17,48,5,3,12,0,0,0,0,0,0,0,0,0,0
"Rhett Rakhshani",RW,0,0,0,0,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,-1,1,0,0,0,0,0,0,0,,15,0,0,0,0,0,0,30,0,2,0,2,23,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rich Peverley",C,23,0.28,44,0,1150,14,16,364,457,10,26,6,0.559,1176,519,657,18,0,0,82,23,3,32,1,0,16,0,65,0,41,0.5,37,-17,210,2,6,95,115,6,12,0,,23.3,0,1,1,60,85,2,1911,0.09,201,3,63,1496,18,47,0,0,4,0,0,0,0,0,0,0,0,0,0
"Richard Bachman",G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,4,1,0
"Richard Petiot",D,0,0,4,0,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,,19.5,0,0,0,0,0,0,39,0,1,0,2,26,13,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rick DiPietro",G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533,0,0,0,0,0,26,8,14,4,773,88,3.44,685,0.886,1
"Rick Nash",LW,34,0.45,19,3,1124,14,26,9,5,26,52,7,0.292,24,17,7,32,0,0,75,24,7,91,0,0,17,0,118,0,66,0.88,34,2,273,3,8,8,2,6,14,0,,23.7,0,0,0,0,0,0,1780,0.105,305,0,47,1419,18,48,5,1,12,0,0,0,0,0,0,0,0,0,0
"Rick Rypien",C,1,0.11,3,0,45,5,1,5,9,0,1,0,0.643,14,5,9,0,0,0,9,1,0,13,3,0,3,1,1,0,1,0.11,31,-5,0,0,0,0,0,0,0,0,,8.2,0,0,0,0,0,0,74,0,6,0,2,46,5,37,0,0,0,0,0,0,0,0,0,0,0,0,0
"RJ Umberger",LW,32,0.39,70,1,1144,13,27,56,54,14,41,3,0.504,220,109,111,25,0,0,82,20,3,114,0,0,13,1,79,1,57,0.7,38,3,270,3,5,48,49,8,13,0,,24.9,0,1,0,5,8,3,2038,0.114,220,3,44,1575,19,46,0,0,2,0,0,0,0,0,0,0,0,0,0
"Rob Klinkhammer",LW,0,0,1,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,18,0,0,0,0,0,0,18,0,1,0,0,11,11,39,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rob Niedermayer",C,14,0.2,21,0,839,11,14,128,117,5,19,1,0.467,276,147,129,5,0,0,71,23,1,37,0,0,11,0,18,0,19,0.27,22,-8,9,0,0,2,5,0,0,0,,17.5,0,0,0,17,7,0,1239,0.063,80,0,14,905,12,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rob Schremp",C,13,0.21,21,0,771,12,10,228,192,9,19,2,0.461,486,262,224,13,0,0,63,41,3,34,0,0,8,0,35,0,26,0.41,16,-20,111,1,3,33,31,4,7,0,,16.7,0,0,0,1,1,0,1049,0.157,83,0,42,884,14,51,1,1,2,0,0,0,0,0,0,0,0,0,0
"Rob Scuderi",D,13,0.16,122,0,1431,17,13,0,0,2,15,2,0,0,0,0,2,0,0,82,59,1,64,0,0,8,0,29,0,15,0.18,16,1,5,0,0,0,0,0,0,0,,26,0,2,0,0,0,0,2128,0.043,46,0,22,1663,20,47,0,0,0,0,0,0,0,0,0,0,0,0,0
"Robert Earl",LW,0,0,0,0,52,8,0,2,0,0,0,0,0,2,2,0,0,0,0,6,3,0,8,0,0,0,0,2,0,0,0,0,-3,0,0,0,0,0,0,0,0,,13.2,0,0,0,0,0,0,79,0,6,0,0,52,8,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"Roberto Luongo",G,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3589,0,0,0,0,0,60,38,15,7,1753,126,2.11,1627,0.928,4
"Robin Lehner",G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,5,1,4,0,178,20,3.52,158,0.888,0
"Robyn Regehr",D,15,0.19,142,0,1424,18,13,0,0,1,14,0,0,0,0,0,2,0,0,79,41,0,180,2,0,24,0,43,0,17,0.22,58,2,19,0,1,0,0,1,2,0,,29.1,0,3,1,0,0,0,2297,0.028,72,1,12,1697,21,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rod Pelley",C,7,0.09,36,0,760,10,7,97,118,2,9,0,0.528,320,151,169,3,0,0,74,12,0,113,3,0,6,0,33,0,10,0.14,27,-9,10,0,0,2,0,1,1,0,,17.8,0,1,0,52,51,0,1316,0.034,88,0,20,873,11,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"Roman Hamrlik",D,29,0.37,192,0,1404,17,16,0,0,3,19,1,0,0,0,0,5,0,1,79,53,0,66,1,0,33,0,60,0,34,0.43,81,6,202,2,13,0,0,2,15,0,,27.4,0,1,0,0,0,0,2161,0.039,129,0,31,1760,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0
"Roman Polak",D,9,0.16,78,0,970,17,9,0,0,3,12,0,0,0,0,0,3,0,0,55,12,1,110,1,0,14,0,24,0,12,0.22,33,-4,5,0,0,0,0,0,0,0,,26,0,2,0,0,0,0,1428,0.056,54,0,11,1097,19,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Roman Wick",RW,0,0,3,0,60,8,0,2,1,0,0,0,0.333,3,2,1,0,0,0,7,3,0,2,0,0,0,0,6,0,0,0,0,-4,0,0,0,0,0,0,0,0,,11.1,0,0,0,0,0,0,78,0,4,0,2,60,8,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ron Hainsey",D,16,0.2,173,0,1295,15,14,0,0,3,17,1,0,0,0,0,3,0,0,82,47,2,51,0,0,12,0,45,2,19,0.23,24,3,38,0,1,0,0,0,1,0,,24.2,0,1,1,0,0,0,1983,0.036,83,1,30,1482,18,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rostislav Klesla",D,7,0.11,131,1,968,15,7,0,0,4,11,0,0,0,0,0,4,0,0,61,9,0,61,0,0,19,0,32,0,11,0.18,38,4,3,0,0,0,0,0,0,0,,27,0,3,0,0,0,0,1649,0.06,67,0,18,1163,19,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rostislav Olesz",LW,11,0.25,19,0,520,11,11,5,1,5,16,1,0.2,10,8,2,6,0,0,44,9,1,68,0,0,4,0,20,1,17,0.39,8,-1,49,1,0,2,1,1,1,0,,19.2,0,0,0,1,0,0,845,0.085,71,0,19,610,13,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ruslan Fedotenko",LW,15,0.23,50,0,865,13,13,19,11,9,22,2,0.375,32,20,12,10,0,0,66,7,0,150,1,0,10,0,42,0,25,0.38,25,9,51,0,2,0,0,0,2,0,,19.3,0,1,0,1,1,1,1276,0.083,120,1,28,989,14,47,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ruslan Salei",D,8,0.11,109,0,1179,15,8,0,0,2,10,0,0,0,0,0,2,0,0,75,35,0,117,0,0,23,0,39,0,10,0.13,48,0,5,0,0,0,0,0,0,0,,22.5,0,2,0,0,0,0,1684,0.027,75,0,19,1347,17,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Callahan",RW,25,0.42,77,0,856,14,18,3,0,13,31,2,0.118,17,15,2,23,1,0,60,12,5,224,2,0,18,0,70,1,48,0.8,46,-7,203,3,5,2,1,10,15,0,,24,0,2,2,10,1,0,1437,0.128,179,2,42,1194,19,50,0,0,4,0,0,0,0,0,0,0,0,0,0
"Ryan Carter",C,6,0.1,22,0,530,8,5,204,208,3,8,1,0.506,478,236,242,3,0,0,62,7,0,133,6,0,18,0,27,0,9,0.15,66,-1,3,0,0,1,2,0,0,0,,15,0,1,1,31,32,0,931,0.048,63,1,23,621,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Craig",C,0,0,1,0,50,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,2,0,1,1,1,0,0,0,22,-3,4,0,0,0,0,0,0,0,,12.3,0,0,0,0,0,0,74,0,7,0,0,58,9,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Getzlaf",C,57,0.85,57,0,1192,17,37,518,428,12,49,5,0.458,1183,641,542,19,0,0,67,81,4,189,1,0,15,0,65,2,76,1.13,35,14,240,3,20,100,101,7,27,0,,25.8,0,0,0,23,13,0,1726,0.162,117,0,35,1464,21,51,1,0,3,0,0,0,0,0,0,0,0,0,0
"Ryan Hollweg",LW,0,0,0,0,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,8,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,,10,0,0,0,0,0,0,30,0,0,0,0,19,6,39,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Johnson",C,5,0.15,34,0,302,8,5,95,167,1,6,0,0.631,312,115,197,1,0,0,34,5,1,31,0,0,4,0,5,0,6,0.18,8,-2,1,0,0,2,2,0,0,0,,17.4,0,1,0,18,28,0,592,0.04,25,0,6,351,10,36,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Jones",RW,7,0.09,57,0,881,10,5,14,9,15,20,3,0.345,29,19,10,18,0,0,81,33,2,152,2,0,12,0,41,0,25,0.31,34,-5,67,0,2,0,0,2,4,0,,19.7,0,2,0,5,1,1,1596,0.143,126,1,38,1120,13,42,0,0,2,0,0,0,0,0,0,0,0,0,0
"Ryan Kesler",C,32,0.39,80,2,1173,14,16,452,602,23,39,3,0.574,1496,637,859,41,0,0,82,21,7,124,0,0,28,1,115,1,73,0.89,66,24,297,3,15,69,122,15,30,0,,26,0,2,1,116,135,3,2130,0.158,260,4,65,1680,20,47,2,1,8,0,0,0,0,0,0,0,0,0,0
"Ryan Malone",LW,24,0.44,19,0,648,12,15,55,31,5,20,3,0.392,143,87,56,14,0,0,54,16,1,125,3,0,17,0,25,1,38,0.7,51,-3,175,3,9,25,22,9,18,0,,20.8,0,0,0,7,3,0,1123,0.094,149,0,28,865,16,46,2,2,3,0,0,0,0,0,0,0,0,0,0
"Ryan McDonagh",D,8,0.2,69,0,684,17,6,0,0,1,7,0,0,0,0,0,1,0,0,40,11,1,56,0,0,7,0,13,0,9,0.22,14,16,4,0,0,0,0,0,0,0,,24.4,0,1,2,0,0,0,975,0.037,27,2,18,749,18,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Miller",G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3829,0,0,0,0,0,65,34,22,8,1964,165,2.59,1799,0.916,5
"Ryan O'Byrne",D,10,0.15,131,0,1165,17,10,0,0,0,10,0,0,0,0,0,0,0,0,67,25,0,179,1,0,34,0,29,0,10,0.15,75,-7,7,0,0,0,0,0,0,0,,26.4,0,2,0,0,0,0,1769,0,45,0,21,1350,20,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan O'Marra",C,4,0.19,9,0,217,10,3,93,70,1,4,1,0.421,178,103,75,1,0,0,21,17,0,41,1,0,4,0,3,0,5,0.24,13,-2,2,0,1,2,1,0,1,0,,16,0,0,0,8,4,0,337,0.077,13,0,8,231,11,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan O'Reilly",C,13,0.18,31,1,963,13,10,365,416,10,20,2,0.518,1025,494,531,13,0,0,74,23,0,53,0,0,8,0,29,0,26,0.35,16,-7,46,0,2,21,29,2,4,0,,21.8,0,2,1,108,86,1,1614,0.109,119,2,72,1188,16,44,1,1,2,0,0,0,0,0,0,0,0,0,0
"Ryan Parent",D,0,0,7,0,54,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,4,0,0,0,0,2,0,0,0,0,-3,0,0,0,0,0,0,0,0,,18.5,0,0,0,0,0,0,74,0,3,0,0,55,13,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Potulny",C,0,0,1,0,74,7,0,15,8,0,0,0,0.385,26,16,10,0,0,0,10,0,0,5,0,0,0,0,2,0,0,0,0,-1,4,0,0,1,2,0,0,0,,11.3,0,0,0,0,0,0,113,0,7,0,3,78,7,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Reaves",RW,2,0.07,9,0,187,6,2,2,0,2,4,0,0,2,2,0,2,0,1,28,3,1,86,8,0,9,1,2,0,4,0.14,78,-1,2,0,0,0,0,0,0,0,,10.8,0,0,0,0,0,0,301,0.125,16,0,2,190,6,38,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Shannon",RW,16,0.2,35,0,829,10,12,116,84,5,17,3,0.42,207,120,87,11,0,0,79,21,1,34,0,0,12,0,36,0,27,0.34,24,3,95,1,4,0,2,5,9,0,,16.6,0,1,0,4,1,1,1313,0.093,118,1,41,1021,12,47,0,0,2,0,0,0,0,0,0,0,0,0,0
"Ryan Smyth",LW,24,0.29,18,1,1210,14,19,35,30,14,33,7,0.432,132,75,57,23,0,0,82,46,2,25,1,0,15,0,76,0,47,0.57,35,-1,241,2,5,36,25,9,14,0,,22.5,0,0,0,4,2,0,1848,0.118,195,0,33,1479,18,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Stoa",C,2,0.08,6,0,294,11,0,2,0,2,2,1,0.4,5,3,2,2,0,0,25,3,1,30,0,0,5,1,13,0,4,0.16,20,-4,38,1,2,1,2,0,2,0,,17.6,0,0,0,0,0,0,439,0.044,45,0,4,333,13,46,1,1,2,0,0,0,0,0,0,0,0,0,0
"Ryan Suter",D,35,0.5,84,0,1382,19,18,0,0,3,21,2,0,0,0,0,4,0,0,70,37,1,64,0,0,27,0,47,0,39,0.56,54,20,240,3,16,0,0,1,17,0,,28.4,0,2,1,0,0,0,1989,0.035,115,1,33,1764,25,53,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan White",C,3,0.11,8,0,234,8,3,19,12,2,5,2,0.406,32,19,13,2,0,0,27,5,0,70,4,0,4,1,3,0,5,0.19,38,5,3,0,0,0,0,0,0,0,,12.4,0,0,0,0,1,0,334,0.067,30,0,8,240,8,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Whitney",D,25,0.71,67,0,641,18,16,0,0,2,18,0,0,0,0,0,2,0,0,35,41,0,29,1,0,9,1,17,0,27,0.77,33,13,151,4,7,0,0,0,7,0,,31.1,0,2,2,0,0,0,1090,0.047,43,2,20,886,25,49,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Wilson",D,13,0.19,110,1,1111,16,12,0,0,2,14,0,0,0,0,0,3,0,0,67,31,0,135,6,0,19,0,29,0,16,0.24,68,-8,52,0,1,0,0,1,2,0,,26.3,0,2,0,0,0,0,1759,0.048,62,0,28,1327,19,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryane Clowe",LW,38,0.51,22,1,1174,15,30,16,13,19,49,4,0.415,41,24,17,24,0,0,75,54,2,153,12,0,20,0,45,1,62,0.83,100,13,168,2,8,8,4,5,13,0,,23,0,0,0,0,0,0,1723,0.13,185,0,43,1347,17,47,3,2,8,0,0,0,0,0,0,0,0,0,0
"Saku Koivu",C,30,0.4,35,0,1117,14,19,455,490,11,30,4,0.528,1339,632,707,15,0,0,75,32,3,48,0,0,18,0,31,0,45,0.6,36,-8,169,2,11,55,99,4,15,0,,27.2,0,1,0,122,118,0,2042,0.144,104,0,29,1435,19,42,0,0,2,0,0,0,0,0,0,0,0,0,0
"Sam Gagner",C,27,0.4,29,1,981,14,21,441,330,11,32,3,0.438,935,525,410,15,0,0,68,38,2,24,1,0,10,1,53,0,42,0.62,37,-17,200,2,6,69,71,3,9,0,,22,0,0,0,15,9,1,1496,0.109,138,1,33,1206,17,48,0,0,5,0,0,0,0,0,0,0,0,0,0
"Sami Lepisto",D,12,0.17,90,0,1077,15,12,0,0,4,16,0,0,0,0,0,4,0,0,70,24,0,72,1,0,25,0,27,0,16,0.23,55,10,37,0,0,0,0,0,0,0,,22.8,0,1,0,0,0,0,1598,0.071,56,0,20,1228,17,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sami Salo",D,4,0.15,28,0,421,15,2,0,0,2,4,0,0,0,0,0,3,0,0,27,18,0,6,0,0,7,0,19,0,7,0.26,14,-3,51,1,2,0,0,1,3,0,,28.3,0,2,0,0,0,0,765,0.077,39,0,3,549,20,43,0,0,0,0,0,0,0,0,0,0,0,0,0
